2465,HTV Sports & Social Club,Susie Goss,The Television Centre,Bath Road,,Bristol,,BS4 3HG,01179-722564 - Account,0117 9722722,,,,"Alt No:  01179/722375   SALLY BURNS 
Sally's Home No:  01275/836504
Brenda Lloyd - accounts 01179-722564.",,,,,,,,,,,
2498,Royal Oak,Steph,Commercial Road,Rhydyfro,Pontardawe,Swansea,,,01792 863371,,,,,,,,,,,,,,,,
2499,Fagin's,Chris,Haverford Street,Thomastown,,Tonyrefail,,,01443 671067,,,,,"Head Office: Valemint, Main Road, Church Village, Mid. Glam
                     Tel No: 01443 201139
Contact:  Mr Garry Maynard",17,,,,,,,,,,
2500,Central Park,BRAINS,Porland Street,,,Aberystwyth,,SY23 2DH,01970 623318,,,,,,1,,,,,,,,,,
2501,Toll Gate,BRAINS,Pierce Field Lane,Penparcau,,Aberystwyth,,SY23 1RX,01970 615016,,,,,,1,,,,,,,,,,
2504,Carne Arms,Mathew foster,,Llysworney,,Cowbridge,,CF71 7NQ,01446 773553,,,01446 771573,,"Rolls:  80 x 80 Thermal till
printer 76 x 76",,,,,,,,,,,
2505,Wimpy,Carol/Tony,3/4 Market Street,,,Pontypridd,,CF37 2ST,01443 480688,,,,,,,,,,,,,,,,
2506,Manor Hotel,Sean Gerrard,T/A Nantyffin Cider Mill,Brecon Road,Crickhowell,Powys,,,01873 810212,,,,,,,,,,,,,,,,
2509,Gorseinon Market,Chris Holland,The Market,,Gorseinon,Swansea,,,01792 899066,,,,,,,,,,,,,,,,
2510,Lewis Pies,,,Oxford Street,,Swansea,,,,,,,,,,,,,,,,,,,
2511,Blue Boar,Mrs A. Davies,,3 Water Street,,Carmarthen,,SA31 1PY,01267 236343,,,,,0786-7853746,,,,,,,,,,,
2512,Chelsea Cafe,Stephen Lishman,T/A Tricom Technology Ltd,10 St James Crescent,,Swansea,,SA1 6DZ,1792,,,,,,,,,,,,,,,,
2513,Club X,S VAN PRAAG,,35-39 Charles St,,Cardiff,,CF11 4EB,,,,,,,,,,,,,,,,,
2515,Barnhams,Phil Jenkins,Station Road,,,OLD FILE,,,01554 777738,,,,,"NEW OWNER PHIL JENKINS
MOBILE:  07734856941",,,,,,,,,,,
2516,Flying Pig,Lyn Williams,Neath Road,,Briton Ferry,Neath,,,01792 772330,,,,,,,,,,,,,,,,
2517,Churchills,S.A.BRAIN,,,,Cardiff,,,,,,,,,1,,,,,,,,,,
2518,Route 66,Barbara O'Brien,Head Office,6 Crikede Court,,Swindon,,SN1 3EY,01793 524114,,,,,,,,,,,,,,,,
2519,Smoking Dog,S.A. BRAIN,High Street,,Malmsbury,WILTS,,,01666 825823,,,,,,1,,,,,,,,,,
2520,Ye Olde Flower Pot,S.A. BRAIN,High Street,,Kingswood,Bristol,,,0117 9612847,,,,,,1,,,,,,,,,,
2521,Don Leisure (Pier Nightclub),D. Deakin,Unit 502,Glanyrafon Industrial Esate,,Aberystwyth,,SY23 3JQ,01970 621100,,,,,"Nightclub address:    The Pier
                                  Seafront
                                  Aberystwyth
TeL: 01970 636100",,,,,,,,,,,
2522,Heritage Inn,S.A.BRAIN,,,St Melons,Cardiff,,,,,,,,,1,,,,,,,,,,
2524,Crown Inn,S. A. BRAIN,High St,staple hill,,Bristol,,,,,,,,,1,,,,,,,,,,
2525,Ty Mawr,S. A. BRAIN,,,Lisvanne,Cardiff,,,,,,,,,1,,,,,,,,,,
2526,Brook Leisure (Ikon Nightclub),Bill Muirhead,5 Churchfield Court,Barnsley,,South Yorkshire,,S70 2JT,01226 211000,,,,,"Manager at Ikon/Mustang Sallys - Mr John Mc'Laughlin (Wakefield)
Manager at Visage Nightclub - Mr Graham Jones (Doncaster)",,,,,,,,,,,
2528,BRIDGEND INN,ROB & JUDY,CHURCH LANE,,GOVIOLN,NP7 9RP,,,01873-830177,,,,,PAYING M.C. S/O @ Ï18.60pm - ,,,,,,,,,,,
2530,SOUTH WALES TRANSPORT,,QUADRANT BUS STATION,1 PLYMOUTH ST,SWANSEA,SA1 3QF,,,01792-582233,,,,,"HEAD OFFICE: Heol Gwyrosydd, Penlan Swansea. SA5 7BN",,,,,,,,,,,
2531,FORUM COFFEE LOUNGE,GRAYHAM,35 VICTORIA STREET,MERTHYR,,,,,01685-371586,,,,,,,,,,,,,,,,
2532,COTTAGE,BRAINS,25 ST MARYS ST,,,,CARDIFF,,01222-337195,,,,,TONY/JEN CLEMENTS,,,,,,,,,,,
2536,PARK AND DARE THEARE,ENID BOWEN,STATION ROAD,TREORCHY,RHONDDA,CF42 6NL,,,01443-775654,01443-773112,,,,Rhondda-Cynon-Taff  ,,,,,,,,,,,
2537,THOMAS NEWS,MR THOMAS,72 STERRY ROAD,GOWERTON,SWANSEA,,,,01792-875025,,,,,No contract.,,,,,,,,,,,
2541,Miskin Arms,COLIN FERRIS,HENSOL ROAD,MISKIN,PONTYCLUN,MID GLAM,,CF72 8JQ,01443-224346,,,,,,,,,,,,,,,,
2543,VICTORIA INN,Mr Jones,GILFACH,BARGOED,CF81 8LE,,,,01443-837140,,,,,HOME NUMBER 790582. ,,,,,,,,,,,
2544,RHEOLA INN,VICKY / STEVE,RHEOLA ROAD,PORTH,CF39 0LE,,,,01443-682633,,,,,,,,,,,,,,,,
2546,Street Caf, /SHIELA,NEW CONCOURSE,UNIVERSITY HOSPITAL OF WALES,HEATH PARK,CARDIFF,,CF14 4XW,02920-311087,,,,All Invoices to Sodexho,"Head office: Christine 0141-7798200.
Payment Processing -ILene smith 0161-8724781
Lazer printer -57 x 51 thermal
UX43 - 37 x 70 Rolls - ECR37 ",,,,,,,,,,,
2548,Renaissance,,ST MARY STREET,CARDIFF,,,,,,,,,,,,,,,,,,,,,
2551,LOUNGE,JOHN,ST MARYS,CARDIFF,,,,,02920-345099,,,,,,,,,,,,,,,,
2552,COUNTRY KITCHEN,,104 DUNRAVEN ROAD,TONYPANDY,RHONDDA,CF40 1AR,,,01443-440745,,,,no m.c.,MOBILE  07974-019927,,,,,,,,,,,
2553,BAYEVIEW,,INN VENTURE PUB CO,THE BAYE VIEW,400 OYSTERMOUTH ROAD,SWANSEA,,,01792-652610,,,01792-467406,,,,,,,,,,,,,
2556,RED COW INN,MR & MRS WATKINS,33 ISCOED ROAD,HENDY,SA4 1UU,,,,01792-885800,,,,,,,,,,,,,,,,
2558,RED LION,ROBERT LEWIS,SWAY ROAD,MORRISTON,,Swansea,,,01792-773206,,,,,,,,,,,,,,,,
2559,FOUNDOUT,CAROL HODGESON,KILLAN ROAD,DUNVANT,SWANSEA,,,,203596,,,,,,,,,,,,,,,,
2561,ROYAL BRITISH LEGION,MR SIMPSON,BURRY PORT & PEMBREY,SOMERSET HOUSE,STATION ROAD,OLD FILE,,SA16 0LP,01554-832216,,,,,Under War for 4years.,,,,,,,,,,,
2562,CELTIC ONE STOP,michelle,SANDY ROAD,LLANELLI,,,,,01554 753962,,,,,,,,,,,,,,,,
2563,RED COW HOTEL,ALAN,HIGH STREET,TREOCHY,RHONDDA,,,,,,,,,,,,,,,,,,,,
2567,CAMBRAIN ARMS,M.S. HUGHES,49 BRITON FERRY ROAD,NEATH,,,,,01639-643303,,,,,,,,,,,,,,,,
2569,TIME 2 TALK,STEVEN ROWLANDS,558 MIDDLE ROAD,FFORESTFACH,SWANSEA,SA5 8EG,,,01792-582020,,,,,DIANE,,,,,,,,,,,
2571,VALENTINO'S,BOB ARABESTANI,,,,ST DAVIDS CARDIFF,,,,,,,,"MOBILE NO; 0797 4003483
UN850 - 80 X 80TH
K/P - 76 X 76",,,,,,,,,,,
2572,ZOOM ZOOM,AMANDA    H/O,1 WIND STREET,SWANSEA,SA1 1DE,,,,01792-585444,,,,,AMANDA MOB 07941-448139,,,,,,,,,,,
2574,HALFWAY INN,M D Gough,COMMERCIAL ST,CWMBRAN,NP44 3LR,,,,01633-766982,,,,,,,,,,,,,,,,
2576,KINGS HEAD,JOHN WATKINS,STATION ROAD,,,PONTNEWYDD,CWMBRAN,,01633-861120,,,,,"MOB 07815-758148
paying m.c. by s/o @ Ï37.21",,,,,,,,,,,
2578,XL WALES,CLAIRE/FIONA,20 PRINCESS WAY,SWANSEA,SA1 3LW,,,,01792-467000,,,,,,,,,,,,,,,,
2580,DELETED,,,,,,,,,,,,,Paying mc by s/o.,,,,,,,,,,,
2581,ORIEL MYRDDIN,,CARMARTHEN COUNTY COUNCIL,CULTURAL SERVICES,ORIAL MYRDDIN,CHURCH LANE,,CARMARTHEN,,,,,,POST CODE SA13 1LH,,,,,,,,,,,
2582,PARK VIEW INN,ANDREA HODGES,4 BRECON ROAD,MERTHYR TYDFIL,,CF47 8RS,,,01685-375255,,,,,Renting machine @ Ï34.20pm by s/o over 12months,,,,,,,,,,,
2583,LA CANTINA,MIKE BEYNON,WIND STREET,SWANSEA,,,,,,,,,,,,,,,,,,,,,
2584,TIME 2 TALK (MORRISTON),S ROWLANDS,558 MIDDLE ROAD,FFORESTFACH,SWANSEA,,,,01792-582020,,,,,,,,,,,,,,,,
2586,PIED PIPER,Wayne,BRIDGEND IND ESTATE,BRIDGEND,MID-GLAMORGAN,CF31 3RY,,,01656/669373,01656/650260,,01656/667019,,,,,,,,,,,,,
2588,SKETTY HALL,,SKETTY LANE,SKETTY,SWANSEA,,,,01792-284011,,,,,,,,,,,,,,,,
2589,WAIN - Y - CLARE INN,JEAN & TOM YATES,USK ROAD,CWMOODY,PONTYPOOL,GWENT,,NP4 0JA,01495-785216,,,,,,,,,,,,,,,,
2591,TOUCAN PROMOTIONS LTD,HELEN,95 ST MARYS STREET,CARDIFF,CF10 1DX,,,,,,07989-536138,,,07989-536138,,,,,,,,,,,
2592,MA BAKERS,TONY/PAUL,61 WIND STREET,SWANSEA,,,,,,,,01792-648817,,ALSO HAS TOP BANANA ,,,,,,,,,,,
2594,DRAGON LEISURE LTD,KARL WILKINSON,FAIROAK RESTAURANT,64/66 PONTYPRIDD ROAD,PORTH,RHONDDA,,CF39 9PL,01443-684864,,,01443-681400,,,,,,,,,,,,,
2595,WHITE HART,MR Thomas,Newbridge Road,Pontllanfraith,,Blackwood,,,01495-228896,,,,,,,,,,,,,,,,
2596,Rose and Crown,J DAVIES,EGLWYS LAW ROAD,ABERTRIDWR,CAERPHILLY,,,,029-20830244,,,,,,,,,,,,,,,,
2597,WINGFIELD,NEIL,WINGFIELD TERRACE,LLANBRADACH,CAERPHILLY,CF83 3NT,,,02920-884165,,,,,,,,,,,,,,,,
2599,BRITON FERRY F.C.,,BRITON FERRY,NEATH,,,,,,,,,,,,,,,,,,,,,
2600,CASTLE INN,Yvonne Lloyd,59/61 SWANSEA ROAD,,,Pontlliw,,SA4 1EE,01792 882961,,,,,,,,,,,,,,,,
2602,MAD APPLE,,NORTHAMPTON LANE,SWANSEA,,,,,,,,,,,,,,,,,,,,,
2605,WILLIAM HANCOCK,,2 WESTERN LANE,MUMBLES,SWANSEA,,,,01792 362133,,,,,,,,,,,,,,,,
2606,GENERAL PICTON INN,,3 PICTON PLACE,NANTYFFYLLON,MAESTEG,CF34 04S,,,01656 732474,07812 563339,,,,,,,,,,,,,,,
2607,LIVE & LET LIVE,,COLEFORD ROAD,TUTSHILL,CHEPSTOW,,,,01291  624782,,,,,NO M.C,,,,,,,,,,,
2611,Queens,Gary,Glouster place,maritime quarter,,Swansea,,,01792-521531,,,,,,,,,,,,,,,,
2615,Old Paget Inn,Mr Barrett,BARRY ISLAND,BARRY,CARDIFF,,,CF6 8UZ,01446-722266,,7979044326,,,m.c. by s/o Ï26.92,,,,,,,,,,,
2616,KINGS HEAD,DAVID DYKES,LLANGYFELACH ROAD,TREBOETH,SWANSEA,SA5 9EL,,,01792/774188,,,,,,,,,,,,,,,,
2618,CHINA KITCHEN,,GLANELLIEDI TERRACE,FELINFOEL,LLANELLI,,,,01554-757551,,,,,,,,,,,,,,,,
2620,CHEPSTOW COMMUNITY HOSPITAL,Mrs Landers,St Lawerence Road,Chepstow,Gwent,NP16 5YX,,,01291-636588,,,,,Accounts - 01495-765491,,,,,,,,,,,
2621,THOMAS NEWS,,72 STERRY ROAD,GOWERTON,SWANSEA,,,,01792 875025,,,,,,,,,,,,,,,,
2623,BRUNSWICK,RICHARD DAVIES,5 CHURCH STREET,MERTHYR TYDFIL,,,,CF47 0BW,01685-383523,,,,,,,,,,,,,,,,
2624,MASON ARMS,M SMITH,MARSHFIELD STREET,ST MELONS,,Cardiff,,,01633-680308,,,,,"H/O Baye View Hotel, Swansea. 
paying m.c. by s/o
01633 680308",,,,,,,,,,,
2625,MAINDY PUBLIC HOUSE, MR D WARD,NORTH ROAD,CARDIFF,,,,,02920-619626,,,,,,,,,,,,,,,,
2627,WAUN WEN INN,Mrs s Kane,CARMARTHEN ROAD,SWANSEA,,,,,01792-466951,,,,,,,,,,,,,,,,
2628,LOWER LAMB INN,,LLANGYFELACH ROAD,TREBOETH,SWANSEA,,,,01792-204911,,,,,,,,,,,,,,,,
2629,MILL TAVERN,Mary Williams,COED EVA,HOLLY BUSH,CWMBRAN,,,,01633-480981,,,,,07786-738318,,,,,,,,,,,
2630,ROSENWALLT INN,TONY,WERFA,ABERDARE,CF44 OYS,,,,01685-875851,,,,,,,,,,,,,,,,
2631,KINGS ARMS,,PONTARDULAIS,,Pontlliw,Swansea,,,,,,,,,,,,,,,,,,,
2635,INDIGO'S,P SHIPLEY,BIG FISH LTD,2nd FLOOR,56 WIND STREET,SWANSEA,,SA1 1EG,01792-456110,,,,,,,,,,,,,,,,
2636,OYSTER BAR,MR D REES,MURREY STREET,LLANELLI,,,,,01792-894497,,,,,OYSTER BAR.,,,,,,,,,,,
2639,Move,Brian Phillips,1 MILL LANE,CARDIFF,,,,,02920-389389,,,,,,,,,,,,,,,,
2640,LOWER LAMB,JULIE,HIGH STREET,SWANSEA,,,,,01792-653663,,,,,PUNCH TAVERNS,,,,,,,,,,,
2643,ST DAVIDS HALL (GIFT SHOP),,THE HAYES,CARDIFF,,,,,2920878705,,,,,,,,,,,,,,,,
2644,TONYPANDY WMC,BRIAN THOMAS,87 PRIMROSE STREET,TONYPANDY,RHONDDA,MID GLAM,,,01443-434640,,,,,,,,,,,,,,,,
2645,WITCHILL HOTEL,MARK ROYLE,110 BARRY ROAD,BARRY,CARDIFF,,,CF63 1BD,01446-734869,,,,,Home 01446-719446,,,,,,,,,,,
2646,CHRISSIES,,C/O CABIN BAR,CONEY BEACH,EASTERN PROM,PORTHCAWL,,CF36 5TS,01656-785522,,,,,,,,,,,,,,,,
2648,CARDIFF COUNTY HALL,Suzanna Deakan,COUNTY HALL,STAFF RESTAURANT,ATLANTIC WHARF,CARDIFF,,,029-20 872025,,,,,Inv add St Davids Hall.,,,,,,,,,,,
2649,THREE SALMONS INN,CELIA,CROSS ASH,ABERGAVENNY,NP7 8PB,,,,01873-821297,,,,,,,,,,,,,,,,
2651,BEECH TREE HOTEL,David Smith,43 Bedlin Road,Ystrad Mynach,Hengoed,CF8 7AB,,,01443-814044,,,,,,,,,,,,,,,,
2652,Glamorgan Council Staff Club,Grant Russell,17 West gate Street,Cardiff,,CF10 1DD,,,029-20-233216,,,,,,,,,,,,,,,,
2655,Travellers well,Ian,Carmarthen Road,Swansea,,,,,419438,,,,,,,,,,,,,,,,
2656,Mountain Dew,John Evans,Mountpleasant,Swansea,,,,,01792-655853,07970-672026,,,,,,,,,,,,,,,
2657,BOWLS INN,Colin Davies,Bowls Terrace,Caerphilly,CF83 2RS,,,,02920-882954,,,,,,,,,,,,,,,,
2659,Heathcock,Micheal Jones,58/60 Bridge Street,Llandaff,Cardiff,CF5 2EN,,,029-20-575005,,,,,,,,,,,,,,,,
2662,Angel Inn,Thelma Carter,White Cross Lane,Caerphilly,,CF83 2RL,,,02920-882952,,,,,,,,,,,,,,,,
2664,Bella Napoli,Babak Arabestani,Wind Street,Swansea,,,,,,,,,,Bob- Valentinos 44 High St Cowbridge.CF71 7AG,,,,,,,,,,,
2669,Carne Park Hotel,Mr A Lewis,Hill Street,Carne Town,Abercynon,CF45 4PF,,,01443-740258,,,,,Rolls 44 x 70  - Ribbons ERC18,,,,,,,,,,,
2671,Porthcawl RFC,Debbie Morgan,South Road,Porthcawl,,CF36 3DH,,,01656-784242,,07966-003234,,,6 months War only,,,,,,,,,,,
2672,COTTAGE INN,Jim Pilkington,Pentrefelin,Llandeilo,Carmarthen,SA19 65D,,,01558-822890,,,,,"Rolls - 7500 -80 x 80Th
rolls  - 750 - 
Kitchen printer 76 x 76  Ribb ERC23",,,,,,,,,,,
2673,Gentlemens club,Neil,WIND STREET,SWANSEA,,,,,07984-986849,,,,,6 months war ,,,,,,,,,,,
2676,Aberdare golf club,Tony Mears,Abernant,Aberdare,Mid Glam,CF44  0RY,,,01685-872797,,,,,,,,,,,,,,,,
2677,George 4th Inn,Mr King,Heol Gwys,Cwmtwch Uchaf,OLD FILE,OLD FILE,,,01639-830938,,,,,,,,,,,,,,,,
2679,Blaengwynfi Social Welfare Cen,Neath & Port Talbot,,,,,,,,,,,,,,,,,,,,,,,
2682,PADDLE STEAMER,JOANNE MADDEN,LOUDON SQUARE,BUTE TOWN,CARDIFF,CF10 5JB,,,2920462829,,,,,,,,,,,,,,,,
2683,Tremains,,Park Road,Cwmparc,Treorchy,CF42 6LG,,,,,,,,,,,,,,,,,,,
2687,Cabin,Mrs Russell,CORNEY BEACH,EASTERN PROM,PORTHCAWL,,,CF36 5TS,01656-771677,,,,,New owners,,,,,,,,,,,
2688,Britannia Inn,Mr Strong,Llanmadoc,Gower,Swansea,,,,01792-386624,,,,,,,,,,,,,,,,
2691,Pengan & Fleur De Lys,Alan Sharp,Working mens Institiute &,Liberal Club,High Street,Fleur De Lys,,Blackwood,0795-6012335,01443-830493,,,,NP12 CUD,,,,,,,,,,,
2692,Builders Arms,Alan Coombes,Corner of Exchange Road/,12 Crydden Road,Melyn,Neath,,SA11 2BU,644317,,,,,,,,,,,,,,,,
2693,Eddies Diner,Margaret Studt,Unit 23,Mermaid Quay,Cardiff Bay,Cardiff,,CF10 5BZ,02920-484020,,,,,,,,,,,,,,,,
9999,Top One,Brian Candy,4 Drummau Road,Skewen,,Neath,,SA10 6NU,01792 817779,0802 375344,,01792 817779,,Brian is a cool dood.,9999,,,,,,,,,,
10004,Market Caf_,Stephen & Moira Williams,Market Caf_,Market Road,Canton,Cardiff,,CF5 1QE,02920-397999,,,,,,0,,,,,,,,,,
10005,Dylan Thomas Boat House,Lorraine,Dylans Walk,,Laughrne,Carmarthen,SA334SD,,01994-427420,Accounts Debbie 01267-228310,,,,,0,,,,,,,,,,
10008,HARRY WATKINS,,,,,,,,,,,,,,0,,,,,,,,,,
10012,NAVAL,,,,,,,,,,,,,,0,,,,,,,,,,
10014,ICE,NAZ,114/116 ST MARYS STREET,,,CARDIFF,,,,,,,,,0,,,,,,,,,,
10017,Crown,Paul Dempsey,Birchgrove Road,Birchgrove,,Swansea,,,01792-812079,,,,,,0,,,,,,,,,,
10018,Dillwyn Arms,Mr Morgan,Brynhyfred,,,Swansea,,,,,,,,,0,,,,,,,,,,
10019,Hair by Ann & Jan,Ann or Jan,13 Alexandra road,,Gorseinon,Swansea,,,,,,,,,0,,,,,,,,,,
10024,star hotel,Dave,swansea road,,,llanelli,,,01269-841410,,,,,,0,,,,,,,,,,
10025,United Services Inn,,Gurnos House,Windsor Place,,Ynysabwl,Pontypridd,,01443-790267,,,,,,0,,,,,,,,,,
10032,Kings Arms,Deb king,Church Road,,Pentywrch,Cardiff,,CF15 9QF,02920-890202,,,,,,0,,,,,,,,,,
10034,Demiro's,Margaret Studt,Mermaid Quay,,Cardiff Bay,Cardiff,,,02920-484020-Eddies,02920-491882,,,,,0,,,,,,,,,,
10036,Penhill Bowling Club,Mr Hugo,Pencisely Road,Llandaff,,Cardiff,,CF5 1DG,029-20564209,,,,,,0,,,,,,,,,,
10039,Kicking Donkey,,Brookerswood,,,Westbury,Wiltshire,BA13 4EG,01373-823250,,,,,,0,,,,,,,,,,
10049,George 4th,Punch Taverns,Heol Gwys,Cwmtwch Uchaf,,,,,01639-830938,,,,,,0,,,,,,,,,,
10054,SPREAD EAGLE,PUNCH PUB COMPANY,1 MITRE ROAD,,WEST HAM,,,15 3JF,,,,,,,0,,,,,,,,,,
10055,Aberavon Beach Hotel,Bryn Mantle/christian,Princess Margaret's,Aberavon Seafront,,OLD FILE,,,01639-884949,,,,,,0,,,,,,,,,,
10058,Antshill Caravan Park,,Antshill,,,Laugharne,Carmarthenshire,,01994-427293,,,,,,0,,,,,,,,,,
10060,Starboard Clothing Ltd,Mervyn Hopkins,21/25 Castle  Arcade,,,Cardiff,,CF10 1BU,029-20465813,,,,,,0,,,,,,,,,,
10069,CROBAR & RANCH GRILL,S ENTWHISTLE,NORTHAMPTON LANE,,,SWANSEA,,,,,,,,,0,,,,,,,,,,
10070,V.I.P CLUB,MIKE,,,,SWANSEA,,,,,,,,,0,,,,,,,,,,
10071,WELCOMETO TOWN,,55 NOLTON ST,,,BRIDGEND,,,,,07970 - 018141,,,,0,,,,,,,,,,
10073,FIRST,,,,,,,,,,,,,,0,,,,,,,,,,
10074,Union Bar,,,Churchill Way,,Cardiff,,,,,,,,,0,,,,,,,,,,
10076,ST,,,,,,,,,,,,,,0,,,,,,,,,,
10083,,,,,,,,,,,,,,,0,,,,,,,,,,
10085,Glass Cutter,R.C Leisure Management Ltd,,,,Bristol,,,,,,,,,0,,,,,,,,,,
10086,R.C Leisure Management Ltd,,15 Bredbury Business Park,,,Cheshire,,SK6 2SN,,,,,,,0,,,,,,,,,,
10002,PEN Y FAN LEISURE PARK,G DAVIES,MANMOEL ROAD,OAKDALE,,OLD FILE,,NP12 0HY,(01495) 226636 Ext,,,,,,0,,,,,,,,,,
10092,Cross Keys,Dennis  - RC Leisure,21 Wesley Cres,,,Sheldon,County Durham,DL4 1N,07742-224212,,,,,,0,,,,,,,,,,
10100,Thai Empire,James Cheung,6 St Davids House,Wood Street,,Cardiff,,CF10 1ER,02920-668838,,,,,,0,,,,,,,,,,
10103,Lighthouse,Norman Light,35 Victoria Square,,,Aberdare,CF44 7LB,,01443-755631,,,,,,0,,,,,,,,,,
10108,Coolers Wine Bar,Dave Strong (RC Leisure),38 Station Road,,,Llanelli,Carmarthenshire,SA15 1AF,7966108873,,,,,,0,,,,,,,,,,
10109,Orange Tree The,Gordon Wynne (RC Leisure),37 Charles Street,Milford Haven,,Pembrokeshire,,SA73 2AA,078-91484961,,,,,,0,,,,,,,,,,
10110,Hanbur Arms The,Karl Drew (RC Leisure),High Street,Garndiffaith,,Pontyool,Torfaen,NP4 7NR,077-65882919,01 495 772 300,,,,,0,,,,,,,,,,
10111,Famous Firkin The,Mike George (RC Leisure),2 Adelaide Place,Stone House,,Plymouth,Devon,PI1 3JD,01-752 201 566,,,,,,0,,,,,,,,,,
10000,Pen Y Fan Leisure Park,Graham Davies,Manmoel Road,Oakdale,,Blackwood,Gwent,NP12 0HY,01495-226636,,,,,,0,,,,,,,,,,
10123,harr,,,,,,,,,,,,,,0,,,,,,,,,,
10127,Plough Inn,Andrew,Rhosmaen,,,Llandeilo,,SA19 6NP,,,,,,,0,,,,,,,,,,
10131,victor,,37 High Street,,Craig,Pontypridd,Mid Glam,CF37 1QP,,,,,,,0,,,,,,,,,,
10132,,,,,,,,,,,,,,,0,,,,,,,,,,
10138,,,,,,,,,,,,,,,0,,,,,,,,,,
499,Dick Bartons Fish & Chip Shop,Mr Mosley,16 Alderwood Road,West Cross,,Old File,,,01792 404793,,,,,Under new ownership,0,,,,,,,,,,
10142,Boleros Bar,Stan Berry,High Street,Caerleon,,,Newport,NP18 1AG,01633-422822,,,,,,0,,,,,,,,,,
10143,ABER,,,,,,,,,,,,,,0,,,,,,,,,,
10149,Fox & Hounds,Dion & Ann Marie Howells,High Street,,Bancyfelin,Carmarthen,,,01267-211341,,,,,,0,,,,,,,,,,
10150,,,,,,,,,,,,,,,0,,,,,,,,,,
10151,,,,,,,,,,,,,,,0,,,,,,,,,,
10159,Goivanni's,,11 MILL Lane,,,,Cardiff,CF10 1FL,,,,,,,0,,,,,,,,,,
10164,Johnsons Caf_ Bar,,Little Langland Ltd,2 Rotherslade Road,Langland,Swansea,,SA3 4QW,,,,,,,0,,,,,,,,,,
10168,Club Kaos,,82 Kingsway,,,,Swansea,,,,,,,,0,,,,,,,,,,
10171,New king George Inn,Karen Rhys,Priory Street,,,Carmarthenshire,,,01267-232322,,,,,,0,,,,,,,,,,
635,George,Gillian & Alex Anderson,Stepney Road,Burry Port,,LLanelli,,SA16 0BH,01554/832211,,,,,,0,,,,,,,,,,
10173,Shepherds Arms,,Fforchaman Road,Cwmamman,,Aberdare,,CF44 6NS,,,,,,,0,,,,,,,,,,
10184,Hanbury,,The Kingsway,,,Swansea,,,,,,,,,0,,,,,,,,,,
10191,Don Edmunds,,30 Alexander Road,,,Swansea,,,,,,,,,0,,,,,,,,,,
10192,Chic Bistrot,,Britannia House,Penny Lane,Cowbridge,Vale of Glamorgan,,CF71 7AD,NO LONGER TRADING,,,,,,0,,,,,,,,,,
10199,,,,,,,,,,,,,,,0,,,,,,,,,,
10216,Gryphon IT Solutions,,Stradey Park Hotel,Business Suite,,old file,,SA15 4HA,,,,,,,0,,,,,,,,,,
10218,HALFWAY,,,,,,,,,,,,,,0,,,,,,,,,,
10221,Indies,James,Lower Oxford street,,,Swansea,,,,,,,,,0,,,,,,,,,,
10223,SIGMA,RHYS,2/4 THE KINGSWAY,,,SWANSEA,,SA1 5JQ,07940 265079,,,,,,0,,,,,,,,,,
10226,Gibbos,,143 Cromwell Road,Newport,,,,MP19 04P,,,,,,,0,,,,,,,,,,
10228,Railway The,,Derwyn Road,,,Bridgend,,,,,,,,,0,,,,,,,,,,
10229,,,,,,,,,,,,,,,0,,,,,,,,,,
10232,cast,,,,,,,,,,,,,,0,,,,,,,,,,
10233,Pure,John Penri,Unit C,11 St Helens Road,,Swansea,,SA 1 4AW,01792-457654,,,,,,0,,,,,,,,,,
10243,,,,,,,,,,,,,,,0,,,,,,,,,,
10248,,,,,,,,,,,,,,,0,,,,,,,,,,
10249,,,,,,,,,,,,,,,0,,,,,,,,,,
10250,Pulse,,4 Churchill Way,,,,Cardiff,CF1 4HD,,,,,,,0,,,,,,,,,,
10252,Kings Builders Merchants,,Gorseinon,,,Swansea,,,,,,,,,0,,,,,,,,,,
10254,Caf_ Latina,Clinton James/Renato Vitolo,8A Station Road,Radyr,,Cardiff,,CF15 8AA,,,,,,,0,,,,,,,,,,
10258,New Mexico Inn,,Neath Road,Hafod,,Swansea,,,,,,,,,0,,,,,,,,,,
2040,Sunnybank W.M. Club,Robert,Long Road,Clydach,,Swansea,,,01792 843506,Work 01446-723621,,,,ROBERT BROWN - 01446-723621 (WK),,,,,,,,,,,
10259,club insomnia,,75 St Mary Street,,,Cardiff,,CF10 1FA,,,,,,,0,,,,,,,,,,
10263,White House Inn,Hilary Rees,The White House Inn,,,Sennybridge,Brecon,LD3 8RP,,,,,,,0,,,,,,,,,,
10266,Ocean Heights Caravan Pk,Thomas Scarrett,Newquay,,,Dyfed,,,,,,,,,0,,,,,,,,,,
10268,Unicorn Inn,Colin Youldon Ltd,Church Road,,Old St Melons,Cardiff,,CF3 6YA,,,,,,,0,,,,,,,,,,
10270,Golden Lion,Andrew Lynch Wilson,69 Glebe Street,,Penarth,Cardiff,,CF64 1GF,,,,,,,0,,,,,,,,,,
10274,Cefn Cribwr RB L,,Colwyn House,Cefn Road,Cefn Cribwr,Bridgend,,CF32 0AY,,,,,,,0,,,,,,,,,,
10277,Archive Service,Kim Collis,City & County of Swansea,Culture & Recreation Dept,County Hall,Swansea,,SA1 3SN,01792-636760,,,,,,0,,,,,,,,,,
